timestamp_issue,timestamp_target,turbine_id,horizon_min,y_pred,y_low,y_high,model_version,forecast_quality
2026-02-27,2026-02-27,TB02,1440,372.03,0.0,1282.46,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB02,1440,394.05,0.0,1293.59,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB03,10,146.0,40.05,381.02,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB03,10,141.66,38.83,379.1,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB03,30,174.04,7.37,572.19,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB03,30,212.94,6.66,610.42,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB03,60,225.02,0.0,748.8,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB03,60,303.88,0.0,834.98,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB03,360,303.96,0.0,1102.33,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB03,360,318.67,0.0,1107.4,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB03,1440,369.73,0.0,1251.26,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB03,1440,442.67,0.0,1319.07,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB04,10,142.13,42.37,369.41,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB04,10,152.3,40.76,387.04,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB04,30,174.33,13.02,562.07,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB04,30,232.2,12.58,621.96,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB04,60,210.21,5.24,721.64,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB04,60,238.51,4.13,752.2,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB04,360,292.64,1.33,1069.62,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB04,360,361.78,0.1,1165.53,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB04,1440,380.48,0.0,1303.52,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB04,1440,389.12,0.0,1302.4,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB05,10,144.84,30.19,406.44,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB05,10,142.62,27.28,408.21,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB05,30,179.46,5.32,609.52,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB05,30,202.26,4.7,637.24,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB05,60,187.29,0.24,755.91,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB05,60,189.35,0.02,760.47,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB05,360,345.18,0.0,1190.62,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB05,360,332.44,0.35,1172.98,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB05,1440,404.55,0.0,1330.7,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB05,1440,428.05,0.0,1339.66,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB06,10,138.33,39.11,375.73,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB06,10,139.27,38.29,382.64,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB06,30,159.71,8.21,550.5,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB06,30,185.17,7.33,579.13,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB06,60,191.5,0.32,714.44,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB06,60,229.81,0.13,755.62,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB06,360,324.85,0.14,1093.61,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB06,360,395.85,1.88,1159.7,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB06,1440,376.26,0.0,1245.91,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB06,1440,373.62,0.0,1225.35,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB07,10,135.38,32.38,371.94,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB07,10,133.5,32.01,371.81,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB07,30,163.67,6.08,556.21,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB07,30,185.69,5.63,578.07,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB07,60,196.15,0.0,709.03,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB07,60,185.89,0.0,700.22,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB07,360,259.3,0.0,1001.04,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB07,360,273.19,0.0,1016.32,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB07,1440,366.97,0.0,1222.5,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB07,1440,398.64,0.0,1253.64,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB08,10,120.36,27.88,345.65,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB08,10,119.26,27.95,343.75,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB08,30,143.37,5.78,518.33,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB08,30,157.74,6.21,536.9,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB08,60,164.41,0.16,662.85,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB08,60,227.9,0.23,728.06,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB08,360,331.21,0.35,1110.8,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB08,360,361.42,0.53,1130.48,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB08,1440,356.53,0.0,1241.85,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB08,1440,451.4,0.0,1308.09,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB09,10,138.41,46.13,358.62,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB09,10,142.8,45.8,365.41,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB09,30,168.44,12.14,548.25,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB09,30,186.04,14.64,562.15,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB09,60,192.13,2.69,698.98,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB09,60,193.52,1.83,708.5,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB09,360,300.27,2.75,1019.96,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB09,360,374.19,20.16,1092.71,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB09,1440,328.67,0.0,1201.55,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB09,1440,398.88,0.0,1252.27,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB10,10,141.96,38.16,363.11,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB10,10,140.78,38.72,361.48,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB10,30,163.33,11.59,521.94,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB10,30,166.98,11.87,529.27,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB10,60,177.01,0.63,663.11,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB10,60,244.34,0.61,726.31,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB10,360,298.86,0.0,1029.09,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB10,360,347.92,0.22,1076.74,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB10,1440,335.27,0.0,1181.65,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB10,1440,419.02,0.0,1244.7,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB11,10,136.05,39.41,373.29,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB11,10,136.58,39.89,375.35,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB11,30,174.32,8.67,571.78,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB11,30,203.27,9.05,604.06,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB11,60,177.52,0.49,703.98,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB11,60,241.4,0.69,761.01,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB11,360,311.96,0.31,1068.08,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB11,360,334.9,0.29,1110.01,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB11,1440,411.53,0.0,1278.84,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB11,1440,479.89,0.0,1339.32,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB12,10,129.64,23.09,418.21,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB12,10,131.12,22.88,422.43,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB12,30,154.38,1.19,591.01,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB12,30,184.67,1.68,627.22,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB12,60,191.68,0.0,748.36,2.0.0_lightgbm,production
2026-02-27,2026-02-27,TB12,60,257.34,0.0,843.57,2.0.0_xgboost,production
2026-02-27,2026-02-27,TB12,360,293.85,0.0,1083.91,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB12,360,261.31,0.73,1049.77,2.0.0_xgboost,reference_only
2026-02-27,2026-02-27,TB12,1440,366.21,0.0,1234.62,2.0.0_lightgbm,reference_only
2026-02-27,2026-02-27,TB12,1440,380.1,0.0,1234.59,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB01,10,66.05,1.08,300.53,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB01,10,106.49,1.3,337.17,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB01,30,112.33,0.0,503.89,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB01,30,206.1,0.0,599.24,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB01,60,113.95,0.0,631.6,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB01,60,195.18,0.0,725.88,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB01,360,253.99,0.0,1041.97,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB01,360,263.93,0.0,1053.1,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB01,1440,378.58,0.0,1253.58,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB01,1440,384.67,0.0,1261.27,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB02,10,63.67,0.54,293.69,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB02,10,120.94,0.47,351.75,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB02,30,97.17,0.0,483.42,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB02,30,109.3,0.0,499.16,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB02,60,110.45,0.0,629.96,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB02,60,132.51,0.0,650.68,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB02,360,184.5,0.0,973.82,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB02,360,256.39,0.0,1040.95,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB02,1440,298.28,0.0,1208.71,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB02,1440,328.62,0.0,1228.16,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB03,10,76.98,2.79,312.0,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB03,10,85.67,2.35,323.11,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB03,30,104.39,0.0,502.54,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB03,30,169.54,0.0,567.02,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB03,60,157.34,0.0,681.11,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB03,60,280.28,0.0,811.38,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB03,360,224.98,0.0,1023.35,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB03,360,289.73,0.0,1078.46,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB03,1440,291.54,0.0,1173.08,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB03,1440,411.55,0.0,1287.94,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB04,10,69.73,1.91,297.01,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB04,10,110.12,1.32,344.87,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB04,30,94.95,0.0,482.7,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB04,30,202.42,0.0,592.18,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB04,60,127.96,0.0,639.39,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB04,60,162.04,0.0,675.73,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB04,360,227.5,0.0,1004.48,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB04,360,306.3,0.0,1110.05,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB04,1440,292.24,0.0,1215.27,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB04,1440,322.63,0.0,1235.91,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB05,10,76.46,0.61,338.06,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB05,10,93.51,0.58,359.1,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB05,30,109.38,0.0,539.44,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB05,30,145.49,0.0,580.48,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB05,60,108.11,0.0,676.73,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB05,60,121.02,0.0,692.13,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB05,360,216.72,0.0,1062.16,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB05,360,287.47,0.0,1128.01,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB05,1440,320.16,0.0,1246.31,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB05,1440,436.93,0.0,1348.54,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB06,10,63.96,0.36,301.37,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB06,10,70.45,0.49,313.82,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB06,30,84.83,0.0,475.63,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB06,30,153.6,0.0,547.56,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB06,60,122.66,0.0,645.6,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB06,60,182.18,0.0,708.0,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB06,360,300.15,5.94,1068.9,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB06,360,357.92,21.14,1121.77,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB06,1440,312.36,0.0,1182.0,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB06,1440,352.04,0.0,1203.78,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB07,10,69.18,0.8,305.74,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB07,10,72.76,0.52,311.06,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB07,30,94.95,0.0,487.5,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB07,30,130.74,0.0,523.12,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB07,60,130.37,0.0,643.24,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB07,60,116.2,0.0,630.53,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB07,360,163.46,0.0,905.2,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB07,360,221.95,0.0,965.07,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB07,1440,302.77,0.0,1158.3,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB07,1440,368.61,0.0,1223.62,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB08,10,58.16,0.02,283.45,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB08,10,54.99,0.05,279.48,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB08,30,74.5,0.0,449.46,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB08,30,134.23,0.0,513.39,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB08,60,95.39,0.0,593.84,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB08,60,183.41,0.0,683.57,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB08,360,275.73,0.0,1055.33,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB08,360,351.18,6.52,1120.24,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB08,1440,300.59,0.0,1185.92,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB08,1440,509.88,0.0,1366.57,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB09,10,57.54,0.69,277.76,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB09,10,68.83,0.73,291.45,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB09,30,89.22,0.0,469.03,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB09,30,139.69,0.0,515.81,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB09,60,107.88,0.0,614.72,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB09,60,113.18,0.0,628.16,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB09,360,212.66,0.0,932.35,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB09,360,314.46,0.0,1032.99,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB09,1440,259.46,0.0,1132.34,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB09,1440,380.14,0.0,1233.53,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB10,10,55.36,0.0,276.51,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB10,10,65.07,0.0,285.76,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB10,30,79.7,0.0,438.32,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB10,30,107.17,0.0,469.45,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB10,60,99.46,0.0,585.55,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB10,60,171.6,0.0,653.57,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB10,360,243.54,0.0,973.77,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB10,360,353.96,0.59,1082.78,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB10,1440,257.36,0.0,1103.74,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB10,1440,387.55,0.0,1213.23,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB11,10,54.97,0.12,292.21,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB11,10,59.15,0.05,297.92,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB11,30,97.26,0.0,494.72,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB11,30,134.74,0.0,535.53,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB11,60,96.11,0.0,622.56,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB11,60,183.5,0.0,703.11,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB11,360,246.11,0.0,1002.23,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB11,360,333.0,0.0,1108.11,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB11,1440,362.63,0.0,1229.94,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB11,1440,499.69,0.0,1359.12,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB12,10,51.75,0.0,340.32,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB12,10,59.26,0.0,350.57,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB12,30,69.29,0.0,505.92,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB12,30,124.22,0.0,566.77,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB12,60,112.5,0.0,669.17,2.0.0_lightgbm,production
2026-02-28,2026-02-28,TB12,60,228.27,0.0,814.5,2.0.0_xgboost,production
2026-02-28,2026-02-28,TB12,360,274.74,0.0,1064.8,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB12,360,236.37,0.0,1024.83,2.0.0_xgboost,reference_only
2026-02-28,2026-02-28,TB12,1440,298.47,0.0,1166.89,2.0.0_lightgbm,reference_only
2026-02-28,2026-02-28,TB12,1440,359.44,0.0,1213.92,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB01,10,773.0,538.52,1007.49,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB01,10,775.54,544.86,1006.22,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB01,30,791.61,400.78,1183.17,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB01,30,798.39,406.29,1191.53,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB01,60,814.48,301.51,1332.14,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB01,60,814.85,289.33,1345.55,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB01,360,793.34,145.51,1581.32,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB01,360,726.84,81.59,1516.02,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB01,1440,642.49,7.08,1517.5,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB01,1440,652.85,11.62,1529.45,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB02,10,925.82,695.8,1155.84,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB02,10,926.95,696.14,1157.76,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB02,30,900.42,514.17,1286.67,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB02,30,913.56,523.69,1303.42,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB02,60,887.08,368.15,1406.59,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB02,60,904.89,387.0,1423.06,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB02,360,735.93,112.56,1525.14,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB02,360,768.53,107.58,1553.09,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB02,1440,653.11,4.69,1563.54,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB02,1440,668.47,4.47,1568.01,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB03,10,1013.89,778.86,1248.91,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB03,10,1013.96,776.53,1251.4,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB03,30,957.05,558.9,1355.2,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB03,30,968.0,570.53,1365.48,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB03,60,939.11,415.33,1462.89,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB03,60,959.21,428.12,1490.31,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB03,360,773.49,108.16,1571.86,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB03,360,879.16,186.17,1667.3,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB03,1440,665.35,7.04,1546.89,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB03,1440,660.74,1.9,1537.13,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB04,10,904.01,676.73,1131.29,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB04,10,905.07,670.32,1139.81,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB04,30,914.33,526.58,1302.08,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB04,30,922.25,532.49,1312.01,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB04,60,927.56,416.17,1438.99,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB04,60,924.04,410.35,1437.73,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB04,360,737.35,110.03,1514.33,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB04,360,879.08,147.16,1678.81,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB04,1440,716.87,12.36,1639.9,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB04,1440,717.4,16.22,1630.68,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB05,10,1286.22,1024.62,1547.82,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB05,10,1287.66,1022.07,1553.26,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB05,30,1235.58,805.52,1665.64,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB05,30,1251.01,816.02,1686.0,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB05,60,1195.22,626.6,1763.84,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB05,60,1211.77,640.66,1782.89,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB05,360,962.34,168.73,1806.83,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB05,360,974.61,151.87,1814.91,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB05,1440,780.12,6.94,1706.26,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB05,1440,801.59,12.57,1713.2,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB06,10,911.59,674.19,1149.0,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB06,10,916.22,672.85,1159.59,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB06,30,898.31,507.63,1289.1,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB06,30,907.78,513.82,1301.74,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB06,60,888.15,365.54,1411.08,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB06,60,891.39,366.55,1417.2,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB06,360,856.46,170.06,1625.22,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB06,360,899.79,197.51,1663.64,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB06,1440,656.34,5.23,1525.99,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB06,1440,657.09,11.71,1508.82,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB07,10,1179.0,942.44,1415.56,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB07,10,1188.34,950.04,1426.65,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB07,30,1118.88,726.33,1511.42,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB07,30,1120.96,728.57,1513.34,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB07,60,1067.24,554.37,1580.11,2.0.0_lightgbm,production
2026-03-01,2026-03-01,TB07,60,1097.17,582.84,1611.5,2.0.0_xgboost,production
2026-03-01,2026-03-01,TB07,360,854.71,176.56,1596.44,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB07,360,818.71,183.12,1561.83,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB07,1440,695.87,7.95,1551.4,2.0.0_lightgbm,reference_only
2026-03-01,2026-03-01,TB07,1440,695.11,5.46,1550.11,2.0.0_xgboost,reference_only
2026-03-01,2026-03-01,TB08,10,971.4,746.1,1196.69,2.0.0_lightgbm,production
