timestamp,TB02_wind_speed,TB02_power,farm_total_power,TB02_power_lag1,TB02_power_lag6,TB02_power_lag144,timestamp_target,target,lightgbm_prediction,ridge_prediction,actual
2021-01-02 00:00:00,7.5,1105.7,11015.7,396.6,831.2,1552.5,2021-01-02 00:10:00,1059.9,805.0023511711088,756.8937125811442,1059.9
2021-01-02 00:10:00,7.4,1059.9,9440.5,1105.7,596.1,1715.5,2021-01-02 00:20:00,953.8,748.2635707365309,848.6951984484974,953.8
2021-01-02 00:20:00,7.2,953.8,8190.4000000000015,1059.9,621.1,1405.8,2021-01-02 00:30:00,1078.3,606.6340318495271,768.1705871661413,1078.3
2021-01-02 00:30:00,7.7,1078.3,9444.599999999999,953.8,495.9,979.3,2021-01-02 00:40:00,863.0,741.1674765774823,838.341178328084,863.0
2021-01-02 00:40:00,7.1,863.0,9108.8,1078.3,331.1,1130.0,2021-01-02 00:50:00,1043.0,558.9378539971493,743.4707847778018,1043.0
2021-01-02 00:50:00,7.6,1043.0,11951.099999999999,863.0,396.6,700.7,2021-01-02 01:00:00,1271.8,817.6828504668742,827.3519162846287,1271.8
2021-01-02 01:00:00,8.0,1271.8,12340.899999999998,1043.0,1105.7,480.9,2021-01-02 01:10:00,1160.4,876.7804225553001,941.6448529578056,1160.4
2021-01-02 01:10:00,7.7,1160.4,11883.7,1271.8,1059.9,902.0,2021-01-02 01:20:00,1082.5,804.4007294466268,913.865574830835,1082.5
2021-01-02 01:20:00,7.4,1082.5,10453.1,1160.4,953.8,1053.3,2021-01-02 01:30:00,869.8,779.1267902512751,850.9502956086603,869.8
2021-01-02 01:30:00,6.8,869.8,9618.3,1082.5,1078.3,1340.7,2021-01-02 01:40:00,287.9,576.7351817336079,701.2998029921828,287.9
2021-01-02 01:40:00,4.8,287.9,7568.6,869.8,863.0,1635.8,2021-01-02 01:50:00,200.8,211.38775448921376,339.3135945247769,200.8
2021-01-02 01:50:00,4.5,200.8,5288.9,287.9,1043.0,1546.9,2021-01-02 02:00:00,137.7,148.49204356720847,169.57407744997357,137.7
2021-01-02 02:00:00,4.1,137.7,2852.6,200.8,1271.8,1440.2,2021-01-02 02:10:00,210.2,103.77387863707335,89.46114410511831,210.2
2021-01-02 02:10:00,4.6,210.2,2156.0,137.7,1160.4,1272.2,2021-01-02 02:20:00,242.1,135.90551037267318,120.44244534410547,242.1
2021-01-02 02:20:00,4.8,242.1,2401.3,210.2,1082.5,1003.5,2021-01-02 02:30:00,464.9,154.99306431267922,155.75383675120162,464.9
2021-01-02 02:30:00,5.8,464.9,4333.4,242.1,869.8,1372.2,2021-01-02 02:40:00,501.7,310.3138017330097,313.0103377165636,501.7
2021-01-02 02:40:00,5.9,501.7,5047.3,464.9,287.9,1673.8,2021-01-02 02:50:00,231.5,356.9510466679975,417.43981385282785,231.5
2021-01-02 02:50:00,4.8,231.5,3554.5,501.7,200.8,1899.8,2021-01-02 03:00:00,30.8,163.0818787431853,268.7939007609846,30.8
2021-01-02 03:00:00,3.4,30.8,2181.9,231.5,137.7,1937.2,2021-01-02 03:10:00,69.5,50.57929675925375,118.16369814890578,69.5
2021-01-02 03:10:00,3.7,69.5,2885.9,30.8,210.2,1560.8,2021-01-02 03:20:00,46.0,81.98735494844905,105.02060182792474,46.0
2021-01-02 03:20:00,3.4,46.0,1798.3000000000004,69.5,242.1,1782.8,2021-01-02 03:30:00,47.9,46.80105243691402,91.64912988091504,47.9
2021-01-02 03:30:00,3.5,47.9,1560.6999999999998,46.0,464.9,1643.4,2021-01-02 03:40:00,22.7,48.461644134701686,69.46999210470966,22.7
2021-01-02 03:40:00,3.3,22.7,1368.3000000000002,47.9,501.7,1630.2,2021-01-02 03:50:00,45.1,37.82429646750467,53.10611184081813,45.1
2021-01-02 03:50:00,3.5,45.1,1372.0999999999997,22.7,231.5,1797.5,2021-01-02 04:00:00,47.5,49.17393603625439,80.19629353705335,47.5
2021-01-02 04:00:00,3.2,47.5,2080.2999999999997,45.1,30.8,1846.7,2021-01-02 04:10:00,29.0,50.0352884253264,109.24208189029326,29.0
2021-01-02 04:10:00,3.1,29.0,2273.1000000000004,47.5,69.5,1562.4,2021-01-02 04:20:00,88.8,49.54223468712786,97.75427847100826,88.8
2021-01-02 04:20:00,3.6,88.8,2668.1,29.0,46.0,903.6,2021-01-02 04:30:00,71.1,75.8614525586834,128.13358427607324,71.1
2021-01-02 04:30:00,3.5,71.1,4267.0,88.8,47.9,788.0,2021-01-02 04:40:00,320.2,88.54737165752267,138.44223759643575,320.2
2021-01-02 04:40:00,5.2,320.2,6964.8,71.1,22.7,1359.3,2021-01-02 04:50:00,590.3,228.416267085755,285.2837262182417,590.3
2021-01-02 04:50:00,6.5,590.3,9009.8,320.2,45.1,1064.8,2021-01-02 05:00:00,758.6,478.2648223515883,484.2987962013997,758.6
2021-01-02 05:00:00,6.8,758.6,9920.099999999999,590.3,47.5,630.8,2021-01-02 05:10:00,658.8,524.6857157097098,632.1283597654881,658.8
2021-01-02 05:10:00,6.3,658.8,7030.5,758.6,29.0,1287.8,2021-01-02 05:20:00,270.1,441.5237287319182,587.030918871738,270.1
2021-01-02 05:20:00,4.9,270.1,4228.799999999999,658.8,88.8,751.9,2021-01-02 05:30:00,187.7,180.89603539142848,327.47988140391084,187.7
