timestamp,TB12_wind_speed,TB12_power,farm_total_power,TB12_power_lag1,TB12_power_lag6,TB12_power_lag144,timestamp_target,target,lightgbm_prediction,ridge_prediction,actual
2021-01-02 00:00:00,6.3,525.1,11015.7,1497.9,1390.3,1280.9,2021-01-03 00:00:00,453.4,314.5147530159931,924.7290020520309,453.4
2021-01-02 00:10:00,6.7,652.9,9440.5,525.1,1138.0,1495.5,2021-01-03 00:10:00,470.6,314.5147530159931,600.8959367109595,470.6
2021-01-02 00:20:00,6.4,548.5,8190.4000000000015,652.9,905.7,1172.2,2021-01-03 00:20:00,500.7,314.5147530159931,714.6541979540405,500.7
2021-01-02 00:30:00,6.7,598.0,9444.599999999999,548.5,1336.2,892.1,2021-01-03 00:30:00,570.6,314.5147530159931,669.1574004752609,570.6
2021-01-02 00:40:00,7.0,687.9,9108.8,598.0,1413.1,618.0,2021-01-03 00:40:00,478.7,314.5147530159931,636.3557438550896,478.7
2021-01-02 00:50:00,8.1,1098.1,11951.099999999999,687.9,1497.9,486.7,2021-01-03 00:50:00,285.2,314.5147530159931,401.243456777281,285.2
2021-01-02 01:00:00,8.0,995.3,12340.899999999998,1098.1,525.1,434.4,2021-01-03 01:00:00,269.6,314.5147530159931,577.1671813723823,269.6
2021-01-02 01:10:00,8.2,1090.9,11883.7,995.3,652.9,622.1,2021-01-03 01:10:00,209.6,314.5147530159931,481.3586045779433,209.6
2021-01-02 01:20:00,6.1,440.1,10453.1,1090.9,548.5,801.0,2021-01-03 01:20:00,169.4,314.5147530159931,908.5586735412763,169.4
2021-01-02 01:30:00,5.1,268.9,9618.3,440.1,598.0,1067.6,2021-01-03 01:30:00,166.7,313.1292501203068,841.9799171617162,166.7
2021-01-02 01:40:00,5.3,280.1,7568.6,268.9,687.9,1086.9,2021-01-03 01:40:00,224.1,313.1292501203068,794.201992929358,224.1
2021-01-02 01:50:00,5.1,238.4,5288.9,280.1,1098.1,1295.5,2021-01-03 01:50:00,130.0,313.1292501203068,810.5841234703681,130.0
2021-01-02 02:00:00,4.0,95.3,2852.6,238.4,995.3,1248.6,2021-01-03 02:00:00,152.3,270.52155416367526,886.919612465154,152.3
2021-01-02 02:10:00,3.0,0.0,2156.0,95.3,1090.9,1061.9,2021-01-03 02:10:00,186.8,262.39696365743634,912.5496425471785,186.8
2021-01-02 02:20:00,3.3,38.9,2401.3,0.0,440.1,967.6,2021-01-03 02:20:00,228.2,262.39696365743634,875.6988240311285,228.2
2021-01-02 02:30:00,4.3,140.4,4333.4,38.9,268.9,1221.1,2021-01-03 02:30:00,251.7,297.60538290309233,818.0231221458617,251.7
2021-01-02 02:40:00,6.9,616.4,5047.3,140.4,280.1,1450.8,2021-01-03 02:40:00,269.2,314.5147530159931,543.3162940611782,269.2
2021-01-02 02:50:00,7.0,646.1,3554.5,616.4,238.4,1420.6,2021-01-03 02:50:00,278.0,314.5147530159931,641.63206095151,278.0
2021-01-02 03:00:00,6.2,460.1,2181.9,646.1,95.3,1449.0,2021-01-03 03:00:00,282.1,314.5147530159931,764.0185524957988,282.1
2021-01-02 03:10:00,6.6,531.1,2885.9,460.1,0.0,1508.5,2021-01-03 03:10:00,286.3,314.5147530159931,673.9736045905919,286.3
2021-01-02 03:20:00,4.5,169.9,1798.3000000000004,531.1,38.9,1644.4,2021-01-03 03:20:00,177.3,297.60538290309233,902.5112423946013,177.3
2021-01-02 03:30:00,4.4,144.1,1560.6999999999998,169.9,140.4,1576.5,2021-01-03 03:30:00,183.2,297.60538290309233,833.6636428616252,183.2
2021-01-02 03:40:00,4.2,123.3,1368.3000000000002,144.1,616.4,1755.8,2021-01-03 03:40:00,179.1,270.52155416367526,827.6358869570186,179.1
2021-01-02 03:50:00,4.2,112.8,1372.0999999999997,123.3,646.1,1515.8,2021-01-03 03:50:00,149.2,270.52155416367526,840.2715887554361,149.2
2021-01-02 04:00:00,4.8,197.7,2080.2999999999997,112.8,460.1,1897.7,2021-01-03 04:00:00,121.7,297.60538290309233,771.7043593807712,121.7
2021-01-02 04:10:00,4.9,229.2,2273.1000000000004,197.7,531.1,1876.7,2021-01-03 04:10:00,122.3,313.1292501203068,772.7350796021215,122.3
2021-01-02 04:20:00,5.3,295.4,2668.1,229.2,169.9,1340.8,2021-01-03 04:20:00,91.8,313.1292501203068,767.3543012301875,91.8
2021-01-02 04:30:00,6.5,551.1,4267.0,295.4,144.1,892.7,2021-01-03 04:30:00,88.8,314.5147530159931,646.2446125324899,88.8
2021-01-02 04:40:00,7.1,733.1,6964.8,551.1,123.3,1580.7,2021-01-03 04:40:00,84.5,314.5147530159931,561.8056386361997,84.5
2021-01-02 04:50:00,7.5,880.6,9009.8,733.1,112.8,1323.6,2021-01-03 04:50:00,92.5,314.5147530159931,523.1225180351779,92.5
2021-01-02 05:00:00,7.5,878.4,9920.099999999999,880.6,197.7,843.4,2021-01-03 05:00:00,124.4,314.5147530159931,581.238099062677,124.4
2021-01-02 05:10:00,6.5,583.2,7030.5,878.4,229.2,1063.8,2021-01-03 05:10:00,150.8,314.5147530159931,756.9818796331379,150.8
2021-01-02 05:20:00,6.0,397.2,4228.799999999999,583.2,295.4,1553.0,2021-01-03 05:20:00,236.8,314.5147530159931,782.1258941685479,236.8
2021-01-02 05:30:00,5.4,277.5,3216.2000000000003,397.2,551.1,1338.8,2021-01-03 05:30:00,132.4,313.1292501203068,818.4084138748127,132.4
2021-01-02 05:40:00,4.1,136.2,2495.3999999999996,277.5,733.1,1415.4,2021-01-03 05:40:00,103.2,270.52155416367526,864.5274321895982,103.2
2021-01-02 05:50:00,4.6,173.1,2727.7999999999997,136.2,880.6,1482.5,2021-01-03 05:50:00,70.5,297.60538290309233,807.2557146262699,70.5
2021-01-02 06:00:00,5.7,336.0,3052.7,173.1,878.4,1338.2,2021-01-03 06:00:00,96.1,314.5147530159931,726.2668628585013,96.1
2021-01-02 06:10:00,4.6,192.6,2579.7,336.0,583.2,1019.7,2021-01-03 06:10:00,124.2,297.60538290309233,865.5906921188281,124.2
2021-01-02 06:20:00,4.4,153.6,3242.4,192.6,397.2,1220.1,2021-01-03 06:20:00,184.3,297.60538290309233,846.8368794222024,184.3
2021-01-02 06:30:00,5.8,357.0,4466.8,153.6,277.5,1256.8,2021-01-03 06:30:00,171.9,314.5147530159931,716.3108274429867,171.9
2021-01-02 06:40:00,5.7,326.9,4513.2,357.0,136.2,1873.0,2021-01-03 06:40:00,130.2,314.5147530159931,757.600035826063,130.2
2021-01-02 06:50:00,5.1,286.7,4950.2,326.9,173.1,1214.3,2021-01-03 06:50:00,151.2,313.1292501203068,799.840848677769,151.2
2021-01-02 07:00:00,5.5,362.8,4933.6,286.7,336.0,1682.8,2021-01-03 07:00:00,116.2,314.5147530159931,721.4566848004272,116.2
2021-01-02 07:10:00,6.3,544.1,5234.8,362.8,192.6,1659.8,2021-01-03 07:10:00,105.5,314.5147530159931,629.7490900339598,105.5
2021-01-02 07:20:00,6.9,701.7,5349.3,544.1,153.6,1902.3,2021-01-03 07:20:00,81.5,314.5147530159931,564.3443892075612,81.5
