timestamp,TB05_wind_speed,TB05_power,farm_total_power,TB05_power_lag1,TB05_power_lag6,TB05_power_lag144,timestamp_target,target,lightgbm_prediction,ridge_prediction,actual
2021-01-02 00:00:00,6.9,667.8,11015.7,1942.1,1521.1,1470.7,2021-01-03 00:00:00,304.6,291.44806712991124,-48.10802266740029,304.6
2021-01-02 00:10:00,6.3,493.1,9440.5,667.8,1769.5,1480.6,2021-01-03 00:10:00,363.2,291.44806712991124,293.5424899770161,363.2
2021-01-02 00:20:00,6.7,650.8,8190.4000000000015,493.1,1355.5,1611.6,2021-01-03 00:20:00,631.2,291.44806712991124,576.6108511426411,631.2
2021-01-02 00:30:00,6.7,624.1,9444.599999999999,650.8,1725.9,1678.2,2021-01-03 00:30:00,495.0,291.44806712991124,407.46022366915736,495.0
2021-01-02 00:40:00,6.8,604.6,9108.8,624.1,1641.7,1354.1,2021-01-03 00:40:00,384.6,291.44806712991124,447.1080603459616,384.6
2021-01-02 00:50:00,8.2,1032.6,11951.099999999999,604.6,1942.1,1212.0,2021-01-03 00:50:00,285.1,291.44806712991124,787.7460332930004,285.1
2021-01-02 01:00:00,6.8,664.7,12340.899999999998,1032.6,667.8,1189.0,2021-01-03 01:00:00,257.7,291.44806712991124,554.6790951567265,257.7
2021-01-02 01:10:00,6.6,577.5,11883.7,664.7,493.1,1347.3,2021-01-03 01:10:00,359.2,291.44806712991124,662.4833393674437,359.2
2021-01-02 01:20:00,6.5,530.9,10453.1,577.5,650.8,1479.0,2021-01-03 01:20:00,622.1,291.44806712991124,609.7647163165622,622.1
2021-01-02 01:30:00,6.9,646.5,9618.3,530.9,624.1,1231.0,2021-01-03 01:30:00,372.1,291.44806712991124,752.6632603530134,372.1
2021-01-02 01:40:00,7.1,688.7,7568.6,646.5,604.6,1438.0,2021-01-03 01:40:00,353.7,291.44806712991124,717.6083018529182,353.7
2021-01-02 01:50:00,6.7,591.6,5288.9,688.7,1032.6,1355.6,2021-01-03 01:50:00,247.2,291.44806712991124,518.8696231784344,247.2
2021-01-02 02:00:00,5.5,339.3,2852.6,591.6,664.7,1248.6,2021-01-03 02:00:00,333.8,291.44806712991124,412.9815013299442,333.8
2021-01-02 02:10:00,4.4,139.2,2156.0,339.3,577.5,1606.9,2021-01-03 02:10:00,386.8,291.44806712991124,329.3884382225498,386.8
2021-01-02 02:20:00,4.0,87.4,2401.3,139.2,530.9,1533.4,2021-01-03 02:20:00,411.8,291.44806712991124,385.49785739417734,411.8
2021-01-02 02:30:00,4.6,177.9,4333.4,87.4,646.5,1729.9,2021-01-03 02:30:00,390.5,291.44806712991124,458.96352250498353,390.5
2021-01-02 02:40:00,6.1,428.9,5047.3,177.9,688.7,1865.6,2021-01-03 02:40:00,391.4,291.44806712991124,629.719536234694,391.4
2021-01-02 02:50:00,5.7,366.1,3554.5,428.9,591.6,1778.7,2021-01-03 02:50:00,347.0,291.44806712991124,484.22171182907937,347.0
2021-01-02 03:00:00,5.4,290.8,2181.9,366.1,339.3,1842.3,2021-01-03 03:00:00,310.2,291.44806712991124,487.7017392484124,310.2
2021-01-02 03:10:00,6.7,548.7,2885.9,290.8,139.2,1564.2,2021-01-03 03:10:00,377.4,291.44806712991124,818.8858238339162,377.4
2021-01-02 03:20:00,5.7,371.7,1798.3000000000004,548.7,87.4,1703.9,2021-01-03 03:20:00,193.2,291.44806712991124,542.0438017749913,193.2
2021-01-02 03:30:00,5.6,296.3,1560.6999999999998,371.7,177.9,1962.7,2021-01-03 03:30:00,243.7,291.44806712991124,514.167464027045,243.7
2021-01-02 03:40:00,5.6,306.6,1368.3000000000002,296.3,428.9,1983.4,2021-01-03 03:40:00,260.0,291.44806712991124,499.4356445556151,260.0
2021-01-02 03:50:00,6.0,354.4,1372.0999999999997,306.6,366.1,1937.7,2021-01-03 03:50:00,222.8,291.44806712991124,556.7985797574385,222.8
2021-01-02 04:00:00,6.6,474.2,2080.2999999999997,354.4,290.8,1883.5,2021-01-03 04:00:00,199.6,291.44806712991124,666.4611179371243,199.6
2021-01-02 04:10:00,6.5,505.0,2273.1000000000004,474.2,548.7,1925.1,2021-01-03 04:10:00,214.3,291.44806712991124,580.9402288035182,214.3
2021-01-02 04:20:00,6.6,475.9,2668.1,505.0,371.7,1688.0,2021-01-03 04:20:00,170.8,291.44806712991124,603.7176498750724,170.8
2021-01-02 04:30:00,7.6,803.9,4267.0,475.9,296.3,1040.2,2021-01-03 04:30:00,125.6,291.44806712991124,976.2351710630455,125.6
2021-01-02 04:40:00,7.7,913.1,6964.8,803.9,306.6,1240.4,2021-01-03 04:40:00,110.5,291.44806712991124,918.801368511713,110.5
2021-01-02 04:50:00,7.7,935.6,9009.8,913.1,354.4,1114.9,2021-01-03 04:50:00,111.0,291.44806712991124,899.3178890932595,111.0
2021-01-02 05:00:00,8.4,1080.4,9920.099999999999,935.6,474.2,1017.7,2021-01-03 05:00:00,74.6,291.44806712991124,1004.8103136928266,74.6
2021-01-02 05:10:00,6.7,571.8,7030.5,1080.4,505.0,1116.5,2021-01-03 05:10:00,148.0,291.44806712991124,471.9688430201934,148.0
2021-01-02 05:20:00,7.6,773.8,4228.799999999999,571.8,475.9,1647.7,2021-01-03 05:20:00,242.9,291.44806712991124,821.8065473445358,242.9
2021-01-02 05:30:00,7.5,755.3,3216.2000000000003,773.8,803.9,1298.4,2021-01-03 05:30:00,179.5,291.44806712991124,671.1872357121795,179.5
2021-01-02 05:40:00,6.8,577.0,2495.3999999999996,755.3,913.1,1689.3,2021-01-03 05:40:00,127.2,291.44806712991124,464.5398319893595,127.2
