timestamp,TB05_wind_speed,TB05_power,farm_total_power,TB05_power_lag1,TB05_power_lag6,TB05_power_lag144,timestamp_target,target,lightgbm_prediction,ridge_prediction,actual
2021-01-02 00:00:00,6.9,667.8,11015.7,1942.1,1521.1,1470.7,2021-01-02 00:10:00,493.1,562.0036344261624,534.6378253439498,493.1
2021-01-02 00:10:00,6.3,493.1,9440.5,667.8,1769.5,1480.6,2021-01-02 00:20:00,650.8,433.4963377596757,420.3339499128448,650.8
2021-01-02 00:20:00,6.7,650.8,8190.4000000000015,493.1,1355.5,1611.6,2021-01-02 00:30:00,624.1,540.9441043104653,520.0913067027694,624.1
2021-01-02 00:30:00,6.7,624.1,9444.599999999999,650.8,1725.9,1678.2,2021-01-02 00:40:00,604.6,511.1989255148226,505.8007845094086,604.6
2021-01-02 00:40:00,6.8,604.6,9108.8,624.1,1641.7,1354.1,2021-01-02 00:50:00,1032.6,511.1989255148226,489.44163459399374,1032.6
2021-01-02 00:50:00,8.2,1032.6,11951.099999999999,604.6,1942.1,1212.0,2021-01-02 01:00:00,664.7,875.5588897712308,788.5505947622057,664.7
2021-01-02 01:00:00,6.8,664.7,12340.899999999998,1032.6,667.8,1189.0,2021-01-02 01:10:00,577.5,563.023948882469,552.3043250723782,577.5
2021-01-02 01:10:00,6.6,577.5,11883.7,664.7,493.1,1347.3,2021-01-02 01:20:00,530.9,486.4322338470766,491.6761379635516,530.9
2021-01-02 01:20:00,6.5,530.9,10453.1,577.5,650.8,1479.0,2021-01-02 01:30:00,646.5,437.6221580262066,450.68173099427736,646.5
2021-01-02 01:30:00,6.9,646.5,9618.3,530.9,624.1,1231.0,2021-01-02 01:40:00,688.7,530.8230169098633,523.336800639198,688.7
2021-01-02 01:40:00,7.1,688.7,7568.6,646.5,604.6,1438.0,2021-01-02 01:50:00,591.6,568.2711544708507,534.799376961429,591.6
2021-01-02 01:50:00,6.7,591.6,5288.9,688.7,1032.6,1355.6,2021-01-02 02:00:00,339.3,503.35746454467056,459.6013827434806,339.3
2021-01-02 02:00:00,5.5,339.3,2852.6,591.6,664.7,1248.6,2021-01-02 02:10:00,139.2,291.9767132116896,290.96416387812553,139.2
2021-01-02 02:10:00,4.4,139.2,2156.0,339.3,577.5,1606.9,2021-01-02 02:20:00,87.4,153.48563623260475,166.20417482556286,87.4
