timestamp,TB02_wind_speed,TB02_power,farm_total_power,TB02_power_lag1,TB02_power_lag6,TB02_power_lag144,timestamp_target,target,lightgbm_prediction,ridge_prediction,actual
2021-01-02 00:00:00,7.5,1105.7,11015.7,396.6,831.2,1552.5,2021-01-02 01:00:00,1271.8,301.55016003950306,1274.5356763561704,1271.8
2021-01-02 00:10:00,7.4,1059.9,9440.5,1105.7,596.1,1715.5,2021-01-02 01:10:00,1160.4,297.7201539186835,1478.8180998794508,1160.4
2021-01-02 00:20:00,7.2,953.8,8190.4000000000015,1059.9,621.1,1405.8,2021-01-02 01:20:00,1082.5,297.7201539186835,1408.6085158105986,1082.5
2021-01-02 00:30:00,7.7,1078.3,9444.599999999999,953.8,495.9,979.3,2021-01-02 01:30:00,869.8,333.9395228575533,1484.5874932494407,869.8
2021-01-02 00:40:00,7.1,863.0,9108.8,1078.3,331.1,1130.0,2021-01-02 01:40:00,287.9,279.2317407411952,1457.8478937671707,287.9
2021-01-02 00:50:00,7.6,1043.0,11951.099999999999,863.0,396.6,700.7,2021-01-02 01:50:00,200.8,337.7695289783729,1479.5430023363183,200.8
2021-01-02 01:00:00,8.0,1271.8,12340.899999999998,1043.0,1105.7,480.9,2021-01-02 02:00:00,137.7,346.76369629182585,1410.9762912099648,137.7
2021-01-02 01:10:00,7.7,1160.4,11883.7,1271.8,1059.9,902.0,2021-01-02 02:10:00,210.2,337.7695289783729,1419.0832752935753,210.2
2021-01-02 01:20:00,7.4,1082.5,10453.1,1160.4,953.8,1053.3,2021-01-02 02:20:00,242.1,297.7201539186835,1391.5575230847537,242.1
2021-01-02 01:30:00,6.8,869.8,9618.3,1082.5,1078.3,1340.7,2021-01-02 02:30:00,464.9,279.2317407411952,1230.8457983937915,464.9
2021-01-02 01:40:00,4.8,287.9,7568.6,869.8,863.0,1635.8,2021-01-02 02:40:00,501.7,235.58006383347487,974.0506725467383,501.7
2021-01-02 01:50:00,4.5,200.8,5288.9,287.9,1043.0,1546.9,2021-01-02 02:50:00,231.5,214.0491034041312,750.4467549201162,231.5
2021-01-02 02:00:00,4.1,137.7,2852.6,200.8,1271.8,1440.2,2021-01-02 03:00:00,30.8,174.31028764438537,632.8979072174726,30.8
2021-01-02 02:10:00,4.6,210.2,2156.0,137.7,1160.4,1272.2,2021-01-02 03:10:00,69.5,210.20623507013215,685.5049910518497,69.5
2021-01-02 02:20:00,4.8,242.1,2401.3,210.2,1082.5,1003.5,2021-01-02 03:20:00,46.0,210.20623507013215,740.2385077955536,46.0
2021-01-02 02:30:00,5.8,464.9,4333.4,242.1,869.8,1372.2,2021-01-02 03:30:00,47.9,244.2692563162281,915.6217023768155,47.9
2021-01-02 02:40:00,5.9,501.7,5047.3,464.9,287.9,1673.8,2021-01-02 03:40:00,22.7,245.67671735779066,1164.5221595723951,22.7
2021-01-02 02:50:00,4.8,231.5,3554.5,501.7,200.8,1899.8,2021-01-02 03:50:00,45.1,224.88256586357528,1073.1647101730523,45.1
2021-01-02 03:00:00,3.4,30.8,2181.9,231.5,137.7,1937.2,2021-01-02 04:00:00,47.5,124.86467466341273,950.6067515214289,47.5
2021-01-02 03:10:00,3.7,69.5,2885.9,30.8,210.2,1560.8,2021-01-02 04:10:00,29.0,155.11287033083363,901.0735924905226,29.0
2021-01-02 03:20:00,3.4,46.0,1798.3000000000004,69.5,242.1,1782.8,2021-01-02 04:20:00,88.8,124.86467466341273,891.279732542434,88.8
2021-01-02 03:30:00,3.5,47.9,1560.6999999999998,46.0,464.9,1643.4,2021-01-02 04:30:00,71.1,124.86467466341273,815.6572188799072,71.1
2021-01-02 03:40:00,3.3,22.7,1368.3000000000002,47.9,501.7,1630.2,2021-01-02 04:40:00,320.2,116.44902528413724,794.3455937181299,320.2
2021-01-02 03:50:00,3.5,45.1,1372.0999999999997,22.7,231.5,1797.5,2021-01-02 04:50:00,590.3,116.44902528413724,882.3899296923246,590.3
2021-01-02 04:00:00,3.2,47.5,2080.2999999999997,45.1,30.8,1846.7,2021-01-02 05:00:00,758.6,124.86467466341273,956.6117724872055,758.6
2021-01-02 04:10:00,3.1,29.0,2273.1000000000004,47.5,69.5,1562.4,2021-01-02 05:10:00,658.8,124.86467466341273,937.451315587277,658.8
2021-01-02 04:20:00,3.6,88.8,2668.1,29.0,46.0,903.6,2021-01-02 05:20:00,270.1,129.99479441272564,966.3938171623437,270.1
2021-01-02 04:30:00,3.5,71.1,4267.0,88.8,47.9,788.0,2021-01-02 05:30:00,187.7,153.8328328189202,971.0141545796918,187.7
2021-01-02 04:40:00,5.2,320.2,6964.8,71.1,22.7,1359.3,2021-01-02 05:40:00,190.8,243.20285678538534,1078.2825385210372,190.8
2021-01-02 04:50:00,6.5,590.3,9009.8,320.2,45.1,1064.8,2021-01-02 05:50:00,185.7,292.95827797445764,1248.5709621244055,185.7
2021-01-02 05:00:00,6.8,758.6,9920.099999999999,590.3,47.5,630.8,2021-01-02 06:00:00,205.1,279.2317407411952,1392.363196928284,205.1
2021-01-02 05:10:00,6.3,658.8,7030.5,758.6,29.0,1287.8,2021-01-02 06:10:00,167.6,258.08517448078305,1387.9640053531775,167.6
2021-01-02 05:20:00,4.9,270.1,4228.799999999999,658.8,88.8,751.9,2021-01-02 06:20:00,213.7,220.5363440650063,1164.6138609302443,213.7
2021-01-02 05:30:00,4.5,187.7,3216.2000000000003,270.1,71.1,1168.3,2021-01-02 06:30:00,249.7,202.7977060093886,1047.7280202215109,249.7
2021-01-02 05:40:00,4.5,190.8,2495.3999999999996,187.7,320.2,1528.5,2021-01-02 06:40:00,163.1,188.12137521594545,952.0317110254865,163.1
2021-01-02 05:50:00,4.5,185.7,2727.7999999999997,190.8,590.3,1132.7,2021-01-02 06:50:00,364.0,197.8714064295097,865.8008476903008,364.0
2021-01-02 06:00:00,4.4,205.1,3052.7,185.7,758.6,1220.5,2021-01-02 07:00:00,299.4,202.7977060093886,823.3239481096278,299.4
2021-01-02 06:10:00,3.9,167.6,2579.7,205.1,658.8,1233.3,2021-01-02 07:10:00,452.7,170.72358300358312,847.270472206906,452.7
2021-01-02 06:20:00,4.3,213.7,3242.4,167.6,270.1,1524.4,2021-01-02 07:20:00,359.8,194.21304565396278,978.9921322881879,359.8
2021-01-02 06:30:00,4.9,249.7,4466.8,213.7,187.7,1391.4,2021-01-02 07:30:00,370.4,234.04427347632665,1024.4872198034984,370.4
2021-01-02 06:40:00,4.4,163.1,4513.2,249.7,190.8,1318.5,2021-01-02 07:40:00,283.5,210.20386202083876,993.4336511271686,283.5
2021-01-02 06:50:00,5.4,364.0,4950.2,163.1,185.7,1542.8,2021-01-02 07:50:00,399.5,230.50209530723885,1066.5726528184127,399.5
2021-01-02 07:00:00,5.0,299.4,4933.6,364.0,205.1,1892.7,2021-01-02 08:00:00,406.9,223.2707615718279,1074.921542208178,406.9
2021-01-02 07:10:00,5.8,452.7,5234.8,299.4,167.6,1868.9,2021-01-02 08:10:00,458.5,245.67671735779066,1141.6035266415456,458.5
2021-01-02 07:20:00,5.5,359.8,5349.3,452.7,213.7,1971.3,2021-01-02 08:20:00,666.0,250.50732072242246,1115.1196248715391,666.0
2021-01-02 07:30:00,5.3,370.4,4079.6,359.8,249.7,1824.3,2021-01-02 08:30:00,576.7,229.0946342656763,1093.2632501007638,576.7
2021-01-02 07:40:00,4.9,283.5,4788.400000000001,370.4,163.1,1561.3,2021-01-02 08:40:00,512.1,222.63264944688063,1083.6685350865573,512.1
2021-01-02 07:50:00,5.5,399.5,7527.1,283.5,364.0,1510.7,2021-01-02 08:50:00,608.5,262.1834435650865,1053.389229169668,608.5
2021-01-02 08:00:00,5.3,406.9,8767.3,399.5,299.4,1135.0,2021-01-02 09:00:00,574.7,254.87897962804945,1107.0173854454324,574.7
2021-01-02 08:10:00,5.8,458.5,9158.6,406.9,452.7,937.0,2021-01-02 09:10:00,494.0,273.75361675940525,1080.0533269067805,494.0
2021-01-02 08:20:00,6.6,666.0,10741.5,458.5,359.8,1324.4,2021-01-02 09:20:00,493.6,296.7163282558724,1216.998859768306,493.6
2021-01-02 08:30:00,6.2,576.7,9179.9,666.0,370.4,1956.5,2021-01-02 09:30:00,99.7,273.75361675940525,1215.7371641797463,99.7
2021-01-02 08:40:00,5.8,512.1,7318.2,576.7,283.5,1626.7,2021-01-02 09:40:00,0.0,273.75361675940525,1197.1204847626682,0.0
2021-01-02 08:50:00,6.4,608.5,8426.7,512.1,399.5,1344.1,2021-01-02 09:50:00,3.0,292.95827797445764,1188.8399099308508,3.0
2021-01-02 09:00:00,6.2,574.7,7087.400000000001,608.5,406.9,1846.5,2021-01-02 10:00:00,52.4,261.3269880962285,1191.3117034292036,52.4
2021-01-02 09:10:00,6.0,494.0,7110.900000000001,574.7,458.5,1998.7,2021-01-02 10:10:00,0.0,261.3269880962285,1127.4164288521347,0.0
2021-01-02 09:20:00,5.9,493.6,7312.5,494.0,666.0,1968.8,2021-01-02 10:20:00,45.8,273.75361675940525,1045.987249380019,45.8
2021-01-02 09:30:00,4.2,99.7,3978.6,493.6,576.7,1965.4,2021-01-02 10:30:00,257.1,183.47199525713668,891.9323856275844,257.1
2021-01-02 09:40:00,3.2,0.0,795.9999999999999,99.7,512.1,1950.7,2021-01-02 10:40:00,119.3,113.61506852900129,790.931084322299,119.3
2021-01-02 09:50:00,3.4,3.0,553.5999999999999,0.0,608.5,1155.6,2021-01-02 10:50:00,227.2,113.61506852900129,739.5336719700628,227.2
2021-01-02 10:00:00,3.8,52.4,481.9000000000001,3.0,574.7,1508.3,2021-01-02 11:00:00,227.5,131.9036908095106,769.6640724145844,227.5
