timestamp,TB01_wind_speed,TB01_power,farm_total_power,TB01_power_lag1,TB01_power_lag6,TB01_power_lag144,timestamp_target,target,lightgbm_prediction,ridge_prediction,actual
2021-01-02 00:00:00,8.6,1225.5,11015.7,403.1,456.2,1318.0,2021-01-03 00:00:00,276.8,358.8048999206049,1444.386843147351,276.8
2021-01-02 00:10:00,7.6,863.9,9440.5,1225.5,332.1,1425.9,2021-01-03 00:10:00,285.2,288.307793159576,1224.7401444264783,285.2
2021-01-02 00:20:00,6.0,449.3,8190.4000000000015,863.9,270.1,791.9,2021-01-03 00:20:00,707.5,288.307793159576,1067.4441002708145,707.5
2021-01-02 00:30:00,7.3,729.0,9444.599999999999,449.3,169.7,1226.0,2021-01-03 00:30:00,673.9,298.96366333588446,1259.316352699851,673.9
2021-01-02 00:40:00,7.2,689.9,9108.8,729.0,310.7,1115.3,2021-01-03 00:40:00,632.4,288.307793159576,1187.6089120320898,632.4
2021-01-02 00:50:00,8.5,1097.0,11951.099999999999,689.9,403.1,685.8,2021-01-03 00:50:00,732.2,296.6478095686183,1383.7008541769128,732.2
2021-01-02 01:00:00,8.9,1310.5,12340.899999999998,1097.0,1225.5,695.3,2021-01-03 01:00:00,455.9,348.14902974429646,1271.4665755985943,455.9
2021-01-02 01:10:00,7.9,986.4,11883.7,1310.5,863.9,773.2,2021-01-03 01:10:00,228.9,296.6478095686183,1173.2001939142715,228.9
2021-01-02 01:20:00,8.8,1304.1,10453.1,986.4,449.3,645.2,2021-01-03 01:20:00,191.6,348.14902974429646,1448.7531273902205,191.6
2021-01-02 01:30:00,9.6,1656.6,9618.3,1304.1,729.0,1031.7,2021-01-03 01:30:00,381.0,348.14902974429646,1526.306974253192,381.0
2021-01-02 01:40:00,8.1,1078.0,7568.6,1656.6,689.9,1588.2,2021-01-03 01:40:00,363.6,296.6478095686183,1209.9306851495635,363.6
2021-01-02 01:50:00,6.1,491.7,5288.9,1078.0,1097.0,1610.8,2021-01-03 01:50:00,225.2,288.307793159576,867.623079572339,225.2
2021-01-02 02:00:00,5.3,324.0,2852.6,491.7,1310.5,1525.4,2021-01-03 02:00:00,235.6,288.307793159576,778.0346828831912,235.6
2021-01-02 02:10:00,5.2,297.5,2156.0,324.0,986.4,1392.6,2021-01-03 02:10:00,286.3,299.58354816980034,851.8381617726135,286.3
2021-01-02 02:20:00,5.5,352.3,2401.3,297.5,1304.1,987.4,2021-01-03 02:20:00,395.3,299.58354816980034,817.4633040547518,395.3
2021-01-02 02:30:00,6.3,502.7,4333.4,352.3,1656.6,1010.4,2021-01-03 02:30:00,448.4,298.96366333588446,813.4977195157302,448.4
2021-01-02 02:40:00,5.1,258.8,5047.3,502.7,1078.0,885.4,2021-01-03 02:40:00,359.1,288.307793159576,810.9683625902734,359.1
2021-01-02 02:50:00,3.1,7.7,3554.5,258.8,491.7,1565.9,2021-01-03 02:50:00,488.1,346.7067453206445,815.8682597137066,488.1
2021-01-02 03:00:00,2.5,0.0,2181.9,7.7,324.0,1799.9,2021-01-03 03:00:00,416.7,346.7067453206445,859.6723178062142,416.7
2021-01-02 03:10:00,2.9,0.0,2885.9,0.0,297.5,1312.1,2021-01-03 03:10:00,259.6,346.7067453206445,877.8917339827011,259.6
2021-01-02 03:20:00,4.0,82.8,1798.3000000000004,0.0,352.3,1631.1,2021-01-03 03:20:00,253.9,303.08114326422356,905.3675562349898,253.9
2021-01-02 03:30:00,3.6,42.7,1560.6999999999998,82.8,502.7,1494.5,2021-01-03 03:30:00,271.6,294.6859319357817,845.1245932244314,271.6
2021-01-02 03:40:00,3.5,36.8,1368.3000000000002,42.7,258.8,1776.1,2021-01-03 03:40:00,248.8,294.6859319357817,894.8033525723439,248.8
2021-01-02 03:50:00,3.9,90.1,1372.0999999999997,36.8,7.7,1844.1,2021-01-03 03:50:00,159.9,294.6859319357817,978.655092405639,159.9
2021-01-02 04:00:00,4.5,139.5,2080.2999999999997,90.1,0.0,1350.3,2021-01-03 04:00:00,132.5,303.08114326422356,1012.7845184156625,132.5
2021-01-02 04:10:00,4.2,115.3,2273.1000000000004,139.5,0.0,1276.2,2021-01-03 04:10:00,139.5,303.08114326422356,996.9032757888418,139.5
2021-01-02 04:20:00,4.5,164.3,2668.1,115.3,82.8,761.7,2021-01-03 04:20:00,131.3,303.08114326422356,1014.414759887506,131.3
2021-01-02 04:30:00,5.0,258.4,4267.0,164.3,42.7,994.7,2021-01-03 04:30:00,154.6,303.08114326422356,1066.494733009301,154.6
2021-01-02 04:40:00,5.4,346.9,6964.8,258.4,36.8,971.3,2021-01-03 04:40:00,141.2,299.58354816980034,1109.9184633788564,141.2
2021-01-02 04:50:00,5.9,406.5,9009.8,346.9,90.1,1022.7,2021-01-03 04:50:00,169.4,298.96366333588446,1125.1273854674318,169.4
2021-01-02 05:00:00,6.4,536.7,9920.099999999999,406.5,139.5,912.8,2021-01-03 05:00:00,199.2,298.96366333588446,1177.832279306907,199.2
2021-01-02 05:10:00,5.9,404.4,7030.5,536.7,115.3,1202.2,2021-01-03 05:10:00,297.7,288.307793159576,1097.4578262621544,297.7
2021-01-02 05:20:00,3.9,90.9,4228.799999999999,404.4,164.3,960.7,2021-01-03 05:20:00,240.1,294.6859319357817,933.7844808586718,240.1
2021-01-02 05:30:00,3.9,92.2,3216.2000000000003,90.9,258.4,1215.0,2021-01-03 05:30:00,206.5,294.6859319357817,932.1425442191857,206.5
2021-01-02 05:40:00,4.1,87.0,2495.3999999999996,92.2,346.9,962.6,2021-01-03 05:40:00,179.7,303.08114326422356,913.8967781622017,179.7
2021-01-02 05:50:00,3.9,86.8,2727.7999999999997,87.0,406.5,1152.6,2021-01-03 05:50:00,130.0,294.6859319357817,896.7927470066419,130.0
2021-01-02 06:00:00,4.7,174.8,3052.7,86.8,536.7,1123.5,2021-01-03 06:00:00,119.7,303.08114326422356,915.6992936268251,119.7
2021-01-02 06:10:00,5.5,295.6,2579.7,174.8,404.4,1199.5,2021-01-03 06:10:00,157.4,299.58354816980034,999.3245241682808,157.4
2021-01-02 06:20:00,6.1,441.3,3242.4,295.6,90.9,1174.0,2021-01-03 06:20:00,164.7,299.58354816980034,1135.1051215518005,164.7
