timestamp,turbine_id,anomaly_score,suspected_component,evidence,method,confirmed,verification_status
2026-02-01T15:40:00.000000000,TB12,2.6022,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-02-01T15:50:00.000000000,TB12,2.5025,power_output,Statistical anomaly (z=2.50),heuristic_screening,False,SCREENING_ONLY
2026-02-01T16:10:00.000000000,TB12,2.5477,power_output,Statistical anomaly (z=2.55),heuristic_screening,False,SCREENING_ONLY
2026-02-01T16:20:00.000000000,TB12,2.6742,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-02-01T16:30:00.000000000,TB12,2.5846,power_output,Statistical anomaly (z=2.58),heuristic_screening,False,SCREENING_ONLY
2026-02-02T05:20:00.000000000,TB12,2.6877,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-02T05:30:00.000000000,TB12,2.6771,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-02-02T15:30:00.000000000,TB12,2.6014,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-02-02T15:40:00.000000000,TB12,2.7291,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-02-02T15:50:00.000000000,TB12,2.6946,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-02T16:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-02T16:10:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-02T16:40:00.000000000,TB12,2.6712,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-02-02T16:50:00.000000000,TB12,2.6862,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-02T17:10:00.000000000,TB12,2.6204,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-02-02T17:20:00.000000000,TB12,2.528,power_output,Statistical anomaly (z=2.53),heuristic_screening,False,SCREENING_ONLY
2026-02-02T17:40:00.000000000,TB12,2.5943,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-02-02T23:30:00.000000000,TB12,2.6882,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-04T13:10:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-04T13:20:00.000000000,TB12,2.5959,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-02-04T13:40:00.000000000,TB12,2.5432,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-02-04T13:50:00.000000000,TB12,2.692,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-04T14:00:00.000000000,TB12,2.5371,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-02-04T14:10:00.000000000,TB12,2.749,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-04T14:20:00.000000000,TB12,2.5636,power_output,Statistical anomaly (z=2.56),heuristic_screening,False,SCREENING_ONLY
2026-02-04T14:30:00.000000000,TB12,2.6574,power_output,Statistical anomaly (z=2.66),heuristic_screening,False,SCREENING_ONLY
2026-02-04T14:40:00.000000000,TB12,2.7565,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-04T14:50:00.000000000,TB12,2.6857,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-04T15:00:00.000000000,TB12,2.5258,power_output,Statistical anomaly (z=2.53),heuristic_screening,False,SCREENING_ONLY
2026-02-04T15:10:00.000000000,TB12,2.7565,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-04T15:20:00.000000000,TB12,2.7411,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-04T15:30:00.000000000,TB12,2.7565,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-04T15:40:00.000000000,TB12,2.7565,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-04T15:50:00.000000000,TB12,2.7504,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-04T16:00:00.000000000,TB12,2.7507,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-04T16:10:00.000000000,TB12,2.7527,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-04T16:20:00.000000000,TB12,2.757,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-04T16:30:00.000000000,TB12,2.7418,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-04T16:40:00.000000000,TB12,2.7443,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-04T16:50:00.000000000,TB12,2.7151,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-02-04T17:00:00.000000000,TB12,2.757,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-04T17:10:00.000000000,TB12,2.7452,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-04T17:20:00.000000000,TB12,2.6226,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-02-04T17:30:00.000000000,TB12,2.6048,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-02-05T15:10:00.000000000,TB12,2.5364,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-02-05T15:20:00.000000000,TB12,2.5475,power_output,Statistical anomaly (z=2.55),heuristic_screening,False,SCREENING_ONLY
2026-02-05T15:30:00.000000000,TB12,2.5179,power_output,Statistical anomaly (z=2.52),heuristic_screening,False,SCREENING_ONLY
2026-02-05T15:40:00.000000000,TB12,2.5351,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-02-05T15:50:00.000000000,TB12,2.7439,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-05T16:00:00.000000000,TB12,2.7294,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-02-05T16:10:00.000000000,TB12,2.7559,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-05T16:20:00.000000000,TB12,2.6821,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-02-05T16:30:00.000000000,TB12,2.755,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-05T16:40:00.000000000,TB12,2.7561,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-05T16:50:00.000000000,TB12,2.7565,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-05T17:00:00.000000000,TB12,2.7375,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-05T17:10:00.000000000,TB12,2.5841,power_output,Statistical anomaly (z=2.58),heuristic_screening,False,SCREENING_ONLY
2026-02-05T17:20:00.000000000,TB12,2.6436,power_output,Statistical anomaly (z=2.64),heuristic_screening,False,SCREENING_ONLY
2026-02-13T15:40:00.000000000,TB12,2.5012,power_output,Statistical anomaly (z=2.50),heuristic_screening,False,SCREENING_ONLY
2026-02-13T16:10:00.000000000,TB12,2.7153,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-02-13T16:20:00.000000000,TB12,2.6158,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-02-13T16:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-13T16:40:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-13T16:50:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-13T17:00:00.000000000,TB12,2.75,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-13T17:10:00.000000000,TB12,2.7287,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-02-15T10:20:00.000000000,TB12,2.6233,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-02-15T11:20:00.000000000,TB12,2.757,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-15T11:40:00.000000000,TB12,2.5009,power_output,Statistical anomaly (z=2.50),heuristic_screening,False,SCREENING_ONLY
2026-02-15T11:50:00.000000000,TB12,2.6968,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-02-16T14:40:00.000000000,TB12,2.548,power_output,Statistical anomaly (z=2.55),heuristic_screening,False,SCREENING_ONLY
2026-02-16T15:20:00.000000000,TB12,2.7,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-02-16T15:30:00.000000000,TB12,2.5419,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-02-16T15:40:00.000000000,TB12,2.5898,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-02-16T15:50:00.000000000,TB12,2.7522,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-16T16:00:00.000000000,TB12,2.7509,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-16T16:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T16:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T16:30:00.000000000,TB12,2.7574,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T16:40:00.000000000,TB12,2.7522,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-16T16:50:00.000000000,TB12,2.7586,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T17:00:00.000000000,TB12,2.7561,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T17:10:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T17:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T17:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T17:40:00.000000000,TB12,2.7583,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-16T17:50:00.000000000,TB12,2.6545,power_output,Statistical anomaly (z=2.65),heuristic_screening,False,SCREENING_ONLY
2026-02-16T18:50:00.000000000,TB12,2.712,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-02-16T19:00:00.000000000,TB12,2.5986,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-02-17T15:40:00.000000000,TB12,2.6238,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-02-17T15:50:00.000000000,TB12,2.6941,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-17T16:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T16:10:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T16:20:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T16:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T16:40:00.000000000,TB12,2.7583,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T16:50:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T17:00:00.000000000,TB12,2.7536,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-17T17:10:00.000000000,TB12,2.7574,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T17:20:00.000000000,TB12,2.519,power_output,Statistical anomaly (z=2.52),heuristic_screening,False,SCREENING_ONLY
2026-02-17T18:00:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T18:10:00.000000000,TB12,2.7592,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T18:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T18:30:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T18:40:00.000000000,TB12,2.7024,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-02-17T18:50:00.000000000,TB12,2.757,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T19:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-17T19:10:00.000000000,TB12,2.5968,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-02-17T19:40:00.000000000,TB12,2.6418,power_output,Statistical anomaly (z=2.64),heuristic_screening,False,SCREENING_ONLY
2026-02-17T19:50:00.000000000,TB12,2.623,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-02-18T08:00:00.000000000,TB12,2.7067,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-02-18T08:10:00.000000000,TB12,2.7285,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-02-18T08:30:00.000000000,TB12,2.709,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-02-18T08:40:00.000000000,TB12,2.6283,power_output,Statistical anomaly (z=2.63),heuristic_screening,False,SCREENING_ONLY
2026-02-18T09:00:00.000000000,TB12,2.6303,power_output,Statistical anomaly (z=2.63),heuristic_screening,False,SCREENING_ONLY
2026-02-18T09:10:00.000000000,TB12,2.5321,power_output,Statistical anomaly (z=2.53),heuristic_screening,False,SCREENING_ONLY
2026-02-18T14:20:00.000000000,TB12,2.5538,power_output,Statistical anomaly (z=2.55),heuristic_screening,False,SCREENING_ONLY
2026-02-18T14:30:00.000000000,TB12,2.6993,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-02-18T14:40:00.000000000,TB12,2.7421,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-18T14:50:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T15:00:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T15:10:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T15:20:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T15:30:00.000000000,TB12,2.7567,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T15:40:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T15:50:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T16:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T16:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T16:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T16:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T16:40:00.000000000,TB12,2.7287,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-02-18T16:50:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T17:00:00.000000000,TB12,2.7567,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T17:10:00.000000000,TB12,2.759,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T17:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T17:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T17:40:00.000000000,TB12,2.7452,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-18T17:50:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T18:00:00.000000000,TB12,2.7291,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-02-18T18:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T18:20:00.000000000,TB12,2.7561,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T18:30:00.000000000,TB12,2.7463,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-18T18:40:00.000000000,TB12,2.7222,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-02-18T18:50:00.000000000,TB12,2.7567,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T19:00:00.000000000,TB12,2.7567,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T19:10:00.000000000,TB12,2.6948,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-18T19:20:00.000000000,TB12,2.7556,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T19:30:00.000000000,TB12,2.7131,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-02-18T19:50:00.000000000,TB12,2.5808,power_output,Statistical anomaly (z=2.58),heuristic_screening,False,SCREENING_ONLY
2026-02-18T20:00:00.000000000,TB12,2.5841,power_output,Statistical anomaly (z=2.58),heuristic_screening,False,SCREENING_ONLY
2026-02-18T20:10:00.000000000,TB12,2.7377,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-18T20:20:00.000000000,TB12,2.7326,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-02-18T21:10:00.000000000,TB12,2.6271,power_output,Statistical anomaly (z=2.63),heuristic_screening,False,SCREENING_ONLY
2026-02-18T21:20:00.000000000,TB12,2.7445,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-18T21:30:00.000000000,TB12,2.7246,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-02-18T21:40:00.000000000,TB12,2.6869,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-18T21:50:00.000000000,TB12,2.7547,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-18T22:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T22:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T22:20:00.000000000,TB12,2.5486,power_output,Statistical anomaly (z=2.55),heuristic_screening,False,SCREENING_ONLY
2026-02-18T22:30:00.000000000,TB12,2.5781,power_output,Statistical anomaly (z=2.58),heuristic_screening,False,SCREENING_ONLY
2026-02-18T22:40:00.000000000,TB12,2.6617,power_output,Statistical anomaly (z=2.66),heuristic_screening,False,SCREENING_ONLY
2026-02-18T22:50:00.000000000,TB12,2.7126,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-02-18T23:00:00.000000000,TB12,2.6652,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-02-18T23:10:00.000000000,TB12,2.7586,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T23:20:00.000000000,TB12,2.6866,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-18T23:30:00.000000000,TB12,2.5927,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-02-18T23:40:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-18T23:50:00.000000000,TB12,2.7447,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-02-19T00:00:00.000000000,TB12,2.7542,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-19T00:10:00.000000000,TB12,2.7565,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-19T00:20:00.000000000,TB12,2.6959,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-02-19T00:30:00.000000000,TB12,2.7475,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-19T00:40:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-19T15:10:00.000000000,TB12,2.5484,power_output,Statistical anomaly (z=2.55),heuristic_screening,False,SCREENING_ONLY
2026-02-19T15:20:00.000000000,TB12,2.5111,power_output,Statistical anomaly (z=2.51),heuristic_screening,False,SCREENING_ONLY
2026-02-19T16:40:00.000000000,TB12,2.7041,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-02-19T17:20:00.000000000,TB12,2.7504,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-19T17:30:00.000000000,TB12,2.5242,power_output,Statistical anomaly (z=2.52),heuristic_screening,False,SCREENING_ONLY
2026-02-19T17:50:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-19T18:00:00.000000000,TB12,2.6934,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-19T18:10:00.000000000,TB12,2.6844,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-02-19T18:20:00.000000000,TB12,2.6825,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-02-19T18:30:00.000000000,TB12,2.6713,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-02-19T18:40:00.000000000,TB12,2.6052,power_output,Statistical anomaly (z=2.61),heuristic_screening,False,SCREENING_ONLY
2026-02-19T20:10:00.000000000,TB12,2.6174,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-02-20T14:10:00.000000000,TB12,2.541,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-02-20T14:20:00.000000000,TB12,2.6812,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-02-20T14:30:00.000000000,TB12,2.547,power_output,Statistical anomaly (z=2.55),heuristic_screening,False,SCREENING_ONLY
2026-02-20T14:40:00.000000000,TB12,2.7461,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-20T14:50:00.000000000,TB12,2.6362,power_output,Statistical anomaly (z=2.64),heuristic_screening,False,SCREENING_ONLY
2026-02-20T15:20:00.000000000,TB12,2.7602,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-20T15:30:00.000000000,TB12,2.7525,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-20T15:40:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-20T15:50:00.000000000,TB12,2.7484,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-02-20T16:00:00.000000000,TB12,2.7586,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-02-20T16:10:00.000000000,TB12,2.7102,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-02-20T16:20:00.000000000,TB12,2.657,power_output,Statistical anomaly (z=2.66),heuristic_screening,False,SCREENING_ONLY
2026-02-23T15:00:00.000000000,TB12,2.5832,power_output,Statistical anomaly (z=2.58),heuristic_screening,False,SCREENING_ONLY
2026-02-23T15:10:00.000000000,TB12,2.5891,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-02-23T16:00:00.000000000,TB12,2.6108,power_output,Statistical anomaly (z=2.61),heuristic_screening,False,SCREENING_ONLY
2026-02-23T16:10:00.000000000,TB12,2.7106,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-02-23T16:20:00.000000000,TB12,2.5448,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-02-23T16:30:00.000000000,TB12,2.6665,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-02-24T16:40:00.000000000,TB12,2.5054,power_output,Statistical anomaly (z=2.51),heuristic_screening,False,SCREENING_ONLY
2026-02-25T16:40:00.000000000,TB12,2.6936,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-02-25T16:50:00.000000000,TB12,2.7086,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-03-01T22:50:00.000000000,TB12,2.6398,power_output,Statistical anomaly (z=2.64),heuristic_screening,False,SCREENING_ONLY
2026-03-01T23:40:00.000000000,TB12,2.6909,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-03-02T03:40:00.000000000,TB12,2.7567,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T03:50:00.000000000,TB12,2.6739,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
